Accuracy,Batch-size,CONSORTIUM,Decoder,F1,Freeze backbone?,Input Modalities,Instance-wise_F1 Score,Instance-wise_False Negatives,Instance-wise_False Positives,Instance-wise_Precision,Instance-wise_Recall,Instance-wise_True Positives,IoU_target_class,Loss,Model,Patch_size,Precision_pixel,RMSE,Recall,Run id,Subset,Subset seed,Sweep id,Task,TiM modalities (Terramind),USE CASE,Unnamed: 28,Version,mIoU (default macro),mIoU micro
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.692489028,,Thor,16,,,,ur9fq5uh,0.5,0.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.820961356,0.913149118
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.690066636,,Thor,16,,,,3e5vrw54,0.1,1.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.820088446,0.91405499
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.685815156,,Thor,4,,,,tcd19drc,0.05,1.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.81874913,0.916246176
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.68664825,,Thor,16,,,,09yalk3t,0.1,2.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.817314446,0.910773695
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.682956517,,Thor,16,,,,buqzmt3t,0.05,1.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.816030025,0.912287831
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.683220208,,Thor,16,,,,7yf01q40,0.25,1.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.814412832,0.907153487
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.680855215,,Thor,16,,,,binqus28,0.5,1.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.81361115,0.908166945
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.671460509,,Thor,16,,,,5nb8qg6i,0.25,0.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.808094323,0.905375361
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.670864522,,Thor,16,,,,rp1cpip8,0.1,0.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.807923794,0.905724645
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.664815724,,Thor,4,,,,w3ll6gfy,0.1,0.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.80652678,0.910324097
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.663109243,,Thor,16,,,,9b4oevoz,0.05,0.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.803063035,0.902521551
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.65977484,,Thor,4,,,,6fasztb1,0.05,0.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.801309705,0.902130306
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.649698973,,Thor,4,,,,z93yxpqe,0.25,1.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.798579514,0.908625126
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.648155332,,Thor,16,,,,zjuanra4,0.05,2.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.794892788,0.89987123
,,FAST-EO,,,True,s1+s2,,,,,,,0.764925122,,UNet,,,,,swedm5ko,0.5,2.0,5092bfgg,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.863932729,0.935974419
,,FAST-EO,,,True,s1+s2,,,,,,,0.759560287,,UNet,,,,,78m0lefy,0.5,1.0,5092bfgg,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.860905945,0.934747756
,,FAST-EO,,,True,s1+s2,,,,,,,0.752241254,,UNet,,,,,lfoo0e4l,0.5,0.0,5092bfgg,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.857147813,0.934188068
,,FAST-EO,,,True,s1+s2,,,,,,,0.753710747,,UNet,,,,,ewr0ej33,0.25,2.0,5092bfgg,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.857615948,0.933441222
,,FAST-EO,,,True,s1+s2,,,,,,,0.750338793,,UNet,,,,,qaq5s8ix,0.25,1.0,5092bfgg,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.855279684,0.931375504
,,FAST-EO,,,True,s1+s2,,,,,,,0.736535668,,UNet,,,,,72gwd1qh,0.25,0.0,5092bfgg,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.847936511,0.929548085
,,FAST-EO,,,True,s1+s2,,,,,,,0.696985424,,UNet,,,,,167yc7fj,0.1,2.0,5092bfgg,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.823476791,0.9141168
,,FAST-EO,,,True,s1+s2,,,,,,,0.702348948,,UNet,,,,,o4n7sels,0.1,1.0,5092bfgg,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.827325165,0.917778611
,,FAST-EO,,,True,s1+s2,,,,,,,0.696789086,,UNet,,,,,17cgdsle,0.1,0.0,5092bfgg,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.825388253,0.920099735
,,FAST-EO,,,True,s1+s2,,,,,,,0.625510275,,UNet,,,,,5uyiakt0,0.05,1.0,5092bfgg,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.778580189,0.884399116
,,FAST-EO,,,True,s1+s2,,,,,,,0.6531232,,UNet,,,,,9zovg8pz,0.05,2.0,5092bfgg,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.793997526,0.89033401
,,FAST-EO,,,True,s1+s2,,,,,,,0.638055623,,UNet,,,,,490ai044,0.05,0.0,5092bfgg,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.787364602,0.892206728
,,FAST-EO,,,True,s2,,,,,,,0.71861124,,UNet,,,,,jau9e5je,0.5,2.0,k52gzl9b,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.840512693,0.933686018
,,FAST-EO,,,True,s2,,,,,,,0.73855871,,UNet,,,,,cuvgjqk7,0.5,1.0,k52gzl9b,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.852194667,0.939560354
,,FAST-EO,,,True,s2,,,,,,,0.729412436,,UNet,,,,,etx8vhd8,0.5,0.0,k52gzl9b,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.846592903,0.936101615
,,FAST-EO,,,True,s2,,,,,,,0.704093933,,UNet,,,,,810c0vd3,0.25,2.0,k52gzl9b,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.832688332,0.931524932
,,FAST-EO,,,True,s2,,,,,,,0.670568705,,UNet,,,,,ry5rl42i,0.25,1.0,k52gzl9b,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.812550187,0.920092344
,,FAST-EO,,,True,s2,,,,,,,0.659782588,,UNet,,,,,20tcfkxz,0.25,0.0,k52gzl9b,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.804836631,0.912647247
,,FAST-EO,,,True,s2,,,,,,,0.678206682,,UNet,,,,,t06k0lxa,0.1,2.0,k52gzl9b,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.818524361,0.927018583
,,FAST-EO,,,True,s2,,,,,,,0.618000805,,UNet,,,,,vqpcy2pg,0.1,1.0,k52gzl9b,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.781769514,0.904667914
,,FAST-EO,,,True,s2,,,,,,,0.662201166,,UNet,,,,,bzjn5vyw,0.1,0.0,k52gzl9b,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.808188558,0.919299245
,,FAST-EO,,,True,s2,,,,,,,0.617296338,,UNet,,,,,ze75dlnv,0.05,2.0,k52gzl9b,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.784679055,0.914796472
,,FAST-EO,,,True,s2,,,,,,,0.617372036,,UNet,,,,,dfxjp1tn,0.05,1.0,k52gzl9b,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.784055471,0.912715137
,,FAST-EO,,,True,s2,,,,,,,0.599888921,,UNet,,,,,bbzdcdep,0.05,0.0,k52gzl9b,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.770950198,0.898703933
,,FAST-EO,upernet,,False,s1+s2+dem,,,,,,,0.79166,,Terramind,4 (Terramind),,,,2qg8hgpl,,,9blm1zrr,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,,tiny,0.82984,0.8445
,,FAST-EO,linear,,False,s1+s2+dem,,,,,,,0.75294,,Terramind,4 (Terramind),,,,z6v60we4,,,9blm1zrr,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,,tiny,0.80827,0.82933
,,FAST-EO,upernet,,True,s1+s2+dem,,,,,,,0.78824,,Terramind,4 (Terramind),,,,lecgidp7,,,9blm1zrr,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,,tiny,0.80511,0.81182
,,FAST-EO,linear,,True,s1+s2+dem,,,,,,,0.63875,,Terramind,4 (Terramind),,,,fr3defel,,,9blm1zrr,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,,tiny,0.63934,0.64008
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.426701546,,Terramind,4 (Terramind),,,,754dl7ge,0.5,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.674432755,0.862936735
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.411566913,,Terramind,4 (Terramind),,,,6d5qie1d,0.5,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.666130066,0.860224903
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.489823759,,Terramind,4 (Terramind),,,,jnbriyzi,0.5,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.709508657,0.875645936
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.198740467,,Terramind,4 (Terramind),,,,xuyzbr6q,0.25,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.547925711,0.817638814
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.04795463,,Terramind,4 (Terramind),,,,sug1jz5y,0.25,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.464081794,0.787194192
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.352859408,,Terramind,4 (Terramind),,,,usx4p66g,0.25,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.633608818,0.848734736
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.111363627,,Terramind,4 (Terramind),,,,j5zgp0ei,0.1,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.499050409,0.799082637
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.251490682,,Terramind,4 (Terramind),,,,dxa63n6q,0.1,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.57685262,0.827026486
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.031154802,,Terramind,4 (Terramind),,,,jzt69d13,0.1,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.454731882,0.783776641
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.130894735,,Terramind,4 (Terramind),,,,bbhwa028,0.05,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.174527913,0.176834285
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.133385494,,Terramind,4 (Terramind),,,,5ax4ktvb,0.05,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.139251918,0.139291897
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.13319619,,Terramind,4 (Terramind),,,,pi6nboc1,0.05,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.171852678,0.173657104
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.787555993,,Terramind,4 (Terramind),,,,wxfs8808,0.5,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.876871705,0.941660106
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.780276656,,Terramind,4 (Terramind),,,,81xzhv23,0.5,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.872393608,0.938891292
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.772758663,,Terramind,4 (Terramind),,,,tyvwlem6,0.5,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.867775083,0.936053693
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.755918801,,Terramind,4 (Terramind),,,,ggh7injf,0.25,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.857105136,0.928756952
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.743946671,,Terramind,4 (Terramind),,,,rng9d080,0.25,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.849748969,0.924251735
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.749167204,,Terramind,4 (Terramind),,,,grpfk7f3,0.25,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.853019297,0.926398039
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.719064653,,Terramind,4 (Terramind),,,,dv69wd8w,0.1,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.834008574,0.913603485
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.760125339,,Terramind,4 (Terramind),,,,lpr95yqx,0.1,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.860452354,0.932582021
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.743754029,,Terramind,4 (Terramind),,,,6si26bdp,0.1,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.849476337,0.923731685
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.720476985,,Terramind,4 (Terramind),,,,tnaa3uje,0.05,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.835404038,0.915650427
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.751727164,,Terramind,4 (Terramind),,,,8brzfwfs,0.05,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.85519886,0.929137409
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.64198494,,Terramind,4 (Terramind),,,,3ckxlo3n,0.05,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.785564363,0.881700695
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.836191416,,Terramind,4 (Terramind),,,,mrl7jgm8,0.5,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.905599654,0.956632316
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.832600832,,Terramind,4 (Terramind),,,,xfft61a8,0.5,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.90359652,0.955880761
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.837338865,,Terramind,4 (Terramind),,,,d600bd49,0.5,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.906508327,0.957683027
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.832076073,,Terramind,4 (Terramind),,,,3s5jhcfl,0.25,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.90332222,0.955826402
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.823803008,,Terramind,4 (Terramind),,,,vcindm2t,0.25,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.898683608,0.954026103
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.829701185,,Terramind,4 (Terramind),,,,x2wv8rc2,0.25,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.902020931,0.955401301
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.791047752,,Terramind,4 (Terramind),,,,euo9o93o,0.1,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.88001138,0.945972025
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.802898347,,Terramind,4 (Terramind),,,,i8rzps6n,0.1,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.886521578,0.948144317
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.794350803,,Terramind,4 (Terramind),,,,a8fbkvg1,0.1,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.881221592,0.944756031
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.703254044,,Terramind,4 (Terramind),,,,9s18e66c,0.05,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.828499436,0.91996491
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.776177227,,Terramind,4 (Terramind),,,,ybjes68r,0.05,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.871215463,0.941350102
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.728000641,,Terramind,4 (Terramind),,,,8zxrov45,0.05,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.842471182,0.925652742
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.848255336,,Terramind,4 (Terramind),,,,yhuu6gbp,0.5,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.912492394,0.959647119
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.838641047,,Terramind,4 (Terramind),,,,zk90j3r5,0.5,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.907084346,0.957500875
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.828087091,,Terramind,4 (Terramind),,,,5crcmdzj,0.5,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.900893569,0.95437938
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.826280415,,Terramind,4 (Terramind),,,,9d04rwn7,0.25,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.899558187,0.953018367
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.813135505,,Terramind,4 (Terramind),,,,odwei9xl,0.25,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.89186728,0.949192107
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.804170072,,Terramind,4 (Terramind),,,,bjlru732,0.25,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.886998296,0.947709918
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.764315605,,Terramind,4 (Terramind),,,,vo2ddh55,0.1,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.863355875,0.935140491
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.783012271,,Terramind,4 (Terramind),,,,jp1hr9fy,0.1,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.874766529,0.941991568
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.788519144,,Terramind,4 (Terramind),,,,h9r06u2v,0.1,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.877640367,0.942552149
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.725634933,,Terramind,4 (Terramind),,,,tpifpbak,0.05,2.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.84046042,0.923103631
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.777176619,,Terramind,4 (Terramind),,,,iciwicbp,0.05,1.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.871940136,0.942064404
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.717254937,,Terramind,4 (Terramind),,,,jkizdjrk,0.05,0.0,rssqvpsz,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,tiny,0.835557282,0.920665562
,,FAST-EO,linear,,True,s2,,,,,,,0.39677915,,Terramind,4 (Terramind),,,,g15yrbik,0.5,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.644821346,0.818043828
,,FAST-EO,linear,,True,s2,,,,,,,0.381282032,,Terramind,4 (Terramind),,,,wv1cuxk0,0.5,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.634458423,0.809809983
,,FAST-EO,linear,,True,s2,,,,,,,0.376803994,,Terramind,4 (Terramind),,,,zq6j82n6,0.5,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.631975293,0.808899224
,,FAST-EO,linear,,True,s2,,,,,,,,,Terramind,4 (Terramind),,,,565kpllk,0.25,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,,
,,FAST-EO,linear,,True,s2,,,,,,,0.378627777,,Terramind,4 (Terramind),,,,xcg29e8b,0.25,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.633213997,0.809922338
,,FAST-EO,linear,,True,s2,,,,,,,0.379512519,,Terramind,4 (Terramind),,,,men3qz3i,0.25,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.6325984,0.806937575
,,FAST-EO,linear,,True,s2,,,,,,,0.325472295,,Terramind,4 (Terramind),,,,sax3fwjz,0.1,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.609437823,0.815900326
,,FAST-EO,linear,,True,s2,,,,,,,0.348016798,,Terramind,4 (Terramind),,,,dgshpbns,0.1,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.623978257,0.826505601
,,FAST-EO,linear,,True,s2,,,,,,,0.34890613,,Terramind,4 (Terramind),,,,tssjwddo,0.1,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.623012841,0.822315395
,,FAST-EO,linear,,True,s2,,,,,,,0.318044394,,Terramind,4 (Terramind),,,,gtsoa4ry,0.05,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.603091776,0.807804108
,,FAST-EO,linear,,True,s2,,,,,,,0.329400808,,Terramind,4 (Terramind),,,,jmbwn8vs,0.05,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.614829659,0.826345444
,,FAST-EO,linear,,True,s2,,,,,,,0.352618009,,Terramind,4 (Terramind),,,,sxaogkih,0.05,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.629244745,0.83564049
,,FAST-EO,linear,,False,s2,,,,,,,0.773632765,,Terramind,4 (Terramind),,,,6h3p60k3,0.5,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.871955872,0.947456598
,,FAST-EO,linear,,False,s2,,,,,,,0.772926033,,Terramind,4 (Terramind),,,,zjamhlxa,0.5,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.871618986,0.947489083
,,FAST-EO,linear,,False,s2,,,,,,,0.757019639,,Terramind,4 (Terramind),,,,d0yok2tm,0.5,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.861861229,0.941431463
,,FAST-EO,linear,,False,s2,,,,,,,0.729866922,,Terramind,4 (Terramind),,,,iaau1vso,0.25,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.846317708,0.934556782
,,FAST-EO,linear,,False,s2,,,,,,,0.709247649,,Terramind,4 (Terramind),,,,dfgfh0f5,0.25,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.834434628,0.929090798
,,FAST-EO,linear,,False,s2,,,,,,,0.691690981,,Terramind,4 (Terramind),,,,0z7b6kmr,0.25,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.824675918,0.925546288
,,FAST-EO,linear,,False,s2,,,,,,,0.657897294,,Terramind,4 (Terramind),,,,jim5vu58,0.1,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.803887725,0.912566185
,,FAST-EO,linear,,False,s2,,,,,,,0.694554329,,Terramind,4 (Terramind),,,,4hjc17dc,0.1,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.827340126,0.929460287
,,FAST-EO,linear,,False,s2,,,,,,,0.692400694,,Terramind,4 (Terramind),,,,01sbi3g9,0.1,0.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.825426698,0.926793277
,,FAST-EO,linear,,False,s2,,,,,,,0.595402658,,Terramind,4 (Terramind),,,,2fzke7sf,0.05,2.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.765840709,0.889897823
,,FAST-EO,linear,,False,s2,,,,,,,0.667228043,,Terramind,4 (Terramind),,,,v3d5c8zs,0.05,1.0,5n0nnh08,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,tiny,0.811085761,0.920633018
